customer_id,customer_name,email,phone,signup_date,billing_address,shipping_address,customer_type
CUST05745,Elizabeth Jones,umoore@example.org,(763)700-7022,2024-04-14,"924 Kelly Pine, New Amyborough, FM 45547","479 Stephanie Mountain Suite 067, Kingport, TN 62406",returning
CUST05746,Roger Davis,qhodge@example.net,8115594236,2024-07-17,"3960 Laura Hills, East Jacquelinechester, NH 65881","07180 Wallace Island Apt. 877, Amyburgh, NC 70438",returning
CUST05747,Rebecca Mcdonald,blewis@example.net,+1-870-333-6959,2024-05-27,"7077 Kent Plains, South Alan, NJ 04997","5461 Ray Station, North Robert, HI 36513",returning
CUST05748,Matthew Harris,xbuckley@example.net,(208)825-2089x7529,2024-01-30,"706 Danielle Viaduct, Samanthahaven, ID 72293","283 Colin Burg, Shannontown, MI 80253",returning
CUST05749,Darrell Baker,diamondrhodes@example.org,001-409-291-7349x6556,2024-01-02,"9930 Molly Stream Apt. 098, West Kevinshire, MA 28317","17010 Williams Well, Reedmouth, MS 20148",returning
CUST05750,Nicholas Odom,cynthiamoore@example.org,+1-685-247-1492x592,2024-05-12,"USNV Douglas, FPO AP 85817","6494 Ortega Expressway Suite 141, Grayshire, FM 05030",returning
CUST05751,Sonya Porter,thompsonashley@example.net,001-202-310-2500,2024-01-10,"517 Robert Manors, Davidshire, FL 62442","362 Jasmin Extension Suite 058, Jenniferhaven, HI 98912",returning
CUST05752,Matthew Schmidt,maldonadotravis@example.net,(956)751-7908,2024-08-13,"4842 Dawn Track Suite 832, Port Amyton, MP 79990","609 Brenda Row Suite 197, New Pamela, CA 60207",returning
CUST05753,Julie Fisher,thanson@example.com,754.644.0964,2024-08-04,"16626 Mary Spurs, Caseyshire, HI 64465","65340 Walker Orchard, South Adamfort, OK 77370",returning
CUST05754,Elizabeth Velasquez,jamie17@example.com,456-244-5865,2024-04-04,"02791 Wiggins Falls, Ramirezton, OK 87480","271 Karl Ford Apt. 794, Port Wendy, DE 55539",returning
CUST05755,Michael Thompson,egarcia@example.org,254.598.4557x50677,2024-01-17,"5973 Thomas Harbor Suite 317, Kennethmouth, IN 47296","4944 Carr Court Suite 708, Harrisside, KS 18500",returning
CUST05756,Shannon Thompson,rossbradley@example.org,704-877-9479,2024-03-14,"73358 Stephen Avenue, Robinborough, NV 96626","01276 Anthony Parkways, Leonardside, GU 95972",returning
CUST05757,Sarah Miller,robertsanchez@example.org,684-440-0752,2024-07-27,"9725 Horne Knoll Suite 472, Port Benjamin, FM 10701","515 William Mews, Port Kimberlymouth, GA 23945",returning
CUST05758,Richard Pacheco,tony61@example.org,(868)785-3228x033,2024-08-16,"7253 Chavez Island, New Ruben, PA 93463","371 Wilson Stravenue, Webbstad, SC 31168",returning
CUST05759,Kelly Morris,opruitt@example.org,001-527-857-7777,2024-02-20,"869 Phillip Stravenue, South Daniel, VA 50646","50787 Wilson Well Apt. 243, Alberthaven, WV 81982",returning
CUST05760,Debra Salazar,dannyrichardson@example.com,452.294.9027x458,2024-02-26,"757 Paul Dale Suite 785, New Nathan, NY 09738","7050 Lee Lodge Suite 411, West Melinda, RI 16216",returning
CUST05761,Beth Clarke,ariasthomas@example.com,799.927.1046,2024-06-24,"784 Kelley Road, Jamiestad, WA 61740","939 Willis Trail Suite 053, Lauramouth, NC 13428",returning
CUST05762,Michael Hughes,jose76@example.org,455-979-4486x530,2024-01-14,"803 Hayes Squares, Butlerfurt, IL 49616","2195 Tricia Divide Apt. 550, Jonesport, IA 31170",returning
CUST05763,Brian Carroll,aolsen@example.net,001-740-416-3275x22420,2024-03-20,"817 Perez Summit Apt. 923, Lake Monicashire, AR 75014","USNS Townsend, FPO AE 44312",returning
CUST05764,Kenneth Molina,richardkeller@example.com,847.707.5907,2024-04-05,"498 Spencer Ville, East Jessetown, NE 19751","1265 Robert Stravenue Apt. 619, East Robertbury, OH 12538",returning
CUST05765,Danny Schneider,chapmancasey@example.org,+1-714-908-2908x7290,2024-09-08,"PSC 1272, Box 1331, APO AP 55691","63413 Christine Village, East Tracyshire, WI 37495",new
CUST05766,Donna Williams,kimberly36@example.com,554.838.8774x5225,2024-03-18,"710 Pamela Vista, Port Melissa, MH 68994","4025 Jennifer Passage, Port Samuelview, PW 96615",returning
CUST05767,Sarah Mitchell,brandon91@example.com,320-602-3435x123,2024-01-20,"PSC 8651, Box 9701, APO AA 58083","2382 Kathryn Ford Suite 983, South Kevin, MN 75934",returning
CUST05768,Laura Christensen,tonymiller@example.com,(622)700-8999,2024-09-12,"134 Morris Trafficway, Elizabethville, RI 36635","741 House Roads, South Larrychester, MD 88395",new
CUST05769,Brandi Hall,ramirezhunter@example.com,535-611-3359x5169,2024-07-10,"33284 Jacob Trace, Lake Melanieport, SC 03783","Unit 7541 Box 7416, DPO AP 67133",returning
CUST05770,John Hayes,hayshannah@example.org,(419)873-9774,2024-05-22,"2908 Sullivan Cliff, West Christopherbury, ME 76242","67005 Wall Trace Suite 269, Forbesmouth, CA 48143",returning
CUST05771,Veronica Dalton,zjones@example.com,424-691-8342,2024-06-06,"552 Todd Cape, Beckerland, AS 87754","95846 Haas Plains, Crystalport, ND 33616",returning
CUST05772,Ms. Gail Leonard,zjones@example.com,377-444-1571x92384,2024-06-27,"532 Ashley Knolls, Richardsonshire, IL 76809","699 Blair Divide Apt. 938, West Joannborough, GA 95512",returning
CUST05773,Joseph Curtis,jilliangilmore@example.net,863.853.2502x813,2024-04-19,"410 Gail Extension Suite 984, Port Mary, IA 28790","409 Livingston Parkway, Port Catherineview, VT 30628",returning
CUST05774,Samantha Porter,nicolerodriguez@example.org,758-881-0070x783,2024-03-03,"45434 Cox Ferry Suite 115, Edwardview, AK 41675","34280 Allen Center Suite 100, Hooperside, NH 40365",returning
CUST05775,Curtis Phillips,bennettnancy@example.net,(846)810-6234,2024-06-09,"76790 Willie Turnpike Apt. 009, Johnsonview, NE 88550","84577 Amber Stravenue, East Jeremyville, MS 34075",returning
CUST05776,Andrea Landry,taylordakota@example.net,001-966-360-2593x2007,2024-09-19,"5684 Linda Prairie, Port Luis, WI 84787","80344 Hood Pines, Johnsonhaven, FL 37056",new
CUST05777,Michael Dennis,taylordakota@example.net,001-719-683-7493x71152,2024-03-18,"PSC 3221, Box 6474, APO AA 52055","029 Adams Vista, East Johnathan, TN 87043",returning
CUST05778,Becky Wilson,brian75@example.com,379-518-1488,2024-04-15,"9142 Hayden Knoll, Audreyhaven, GU 88350","25221 Kristin Meadows, Ashleybury, IL 81488",returning
CUST05779,Heather Richards,lisaball@example.net,001-742-874-0194x20226,2024-06-12,"564 Ashley Vista, Port Jamesview, HI 96967","404 Stafford Drive Apt. 905, Port Mary, CO 92876",returning
CUST05780,Eddie Schneider,ccain@example.net,(866)328-4377,2024-03-12,"USNS Kennedy, FPO AE 77160","61134 Christopher Squares Apt. 406, Heatherport, GU 86873",returning
CUST05781,Ricardo Sanders,johnsanders@example.org,001-821-407-0729x604,2024-05-12,"6574 Collins Fall, Port Nathanshire, OH 34833","503 Graham Ferry Suite 328, New Jesse, VA 27226",returning
CUST05782,Amber Oneal,ricardochapman@example.com,785.921.7746,2024-02-07,"Unit 8930 Box 6351, DPO AP 66028","7568 Tom Extensions Suite 014, Jessicaland, NC 64846",returning
CUST05783,Laura Chambers,ftaylor@example.org,958-311-3396x60915,2024-06-02,"75098 Jasmine Crossroad, Amyfort, VI 75741","USNV Rodriguez, FPO AA 30179",returning
CUST05784,Curtis Wang,xlang@example.org,926.546.2925,2024-01-11,"66035 Medina Bridge Suite 092, Morsemouth, AL 91956","37267 Cain Plains, North Christinabury, VT 96107",returning
CUST05785,Steven Moore,carol92@example.org,001-776-567-4805,2024-02-28,"035 Hill Union, East William, UT 93793","6170 Cassandra River, New Latoya, UT 09708",returning
CUST05786,Patricia Hudson,cgreen@example.com,001-661-908-0645x746,2024-07-19,"Unit 3246 Box 5449, DPO AP 20307","6458 Walker Bypass Apt. 178, Mckinneyville, NM 52659",returning
CUST05787,Jason Jackson,montgomerydiana@example.com,+1-956-728-2915,2024-08-18,"60224 Jacqueline Shores Apt. 635, East Timothybury, SC 41042","66935 Vincent Freeway, East Jeffrey, NH 23178",returning
CUST05788,Kimberly Gonzalez,lisa27@example.com,001-684-259-4923x10542,2024-06-22,"102 Smith Island, East Timothy, RI 76021","PSC 0355, Box 6414, APO AA 51193",returning
CUST05789,Martin Douglas,elizabethgalloway@example.net,+1-929-815-5668x944,2024-07-10,"57956 Espinoza Manor Apt. 736, Port Madison, MI 00528","7024 Smith Mountain, East Wayne, AK 64494",returning
CUST05790,Matthew Moses,tonya69@example.org,(796)838-1673x741,2024-08-05,"PSC 8458, Box 5581, APO AA 49618","287 Chad Camp Apt. 588, Sherriville, VI 01972",returning
CUST05791,Stephanie Brown,vasquezsarah@example.org,710.692.7030x66663,2024-05-17,"0533 Dana Flat Suite 604, Lopezland, NM 94333","51974 Richardson Trace Suite 129, North Jessica, LA 02899",returning
CUST05792,Erik Allen,jessica46@example.com,699-984-3972x73690,2024-06-07,"7954 Edwards Mountains Apt. 299, North Bobby, OH 38445","7914 Bryant Mountain, South Scott, NM 86754",returning
CUST05793,Veronica Anthony,nbrown@example.net,273.809.7428,2024-08-26,"673 Jacobson Shoals Suite 107, East Jaime, FL 14596","6492 Hall Court Suite 215, Port Maryville, VA 60180",returning
CUST05794,Shelly Morgan,josephbecker@example.com,452.904.1386,2024-06-09,"371 Stevenson Forest, Whitneyfort, TN 11287","31918 Robinson Garden Apt. 243, North Erinhaven, VI 64359",returning
CUST05795,Theresa Long,jonathonmoreno@example.org,437.320.2636x943,2024-06-22,"USNS Roberts, FPO AP 20405","52197 Williams Centers, Abigailtown, MP 90877",returning
CUST05796,Erin Fitzgerald,marywarren@example.com,001-550-515-2598x030,2024-01-23,"8274 Barbara Radial, Wrightview, SC 30108","Unit 2531 Box 2056, DPO AP 03239",returning
CUST05797,Troy Wood,sandra49@example.com,001-476-296-9646x875,2024-08-20,"591 Carol Stravenue Suite 935, New Dominique, OH 23790","7339 Yates Crest, Mooreview, TX 33579",returning
CUST05798,Alicia Rojas,ureyes@example.net,(271)262-5681x8892,2024-09-15,"5380 Boyd Valley, East Michael, OH 13486","74615 Nelson Cove, Davilastad, NJ 83558",new
CUST05799,April Vaughn,fhall@example.com,+1-977-781-5845x10038,2024-05-17,"4050 Angela Curve Suite 128, New Angelabury, AL 79323","494 Gilbert Centers Suite 680, Freemanside, WA 82217",returning
CUST05800,Karen Rodriguez,alanphelps@example.net,(521)723-3451,2024-09-21,"56648 Garcia Estates Suite 879, Heathview, GA 39595","315 Young Wall, Kimfort, NJ 07497",new
CUST05801,Lisa Stephens,katherine84@example.com,330.331.7894x33891,2024-09-24,"6764 Stein Corner Apt. 845, Anitaberg, MO 03348","865 Paul Crossing Apt. 311, New Darren, CA 00750",new
CUST05802,Kevin Roberts,howardrachel@example.org,(716)356-3218,2024-08-08,"468 Garrett Shoal Apt. 800, Kennethland, AK 83380","2101 Martinez Views, Sawyerberg, PA 55005",returning
CUST05803,Derek Rodriguez,christopher19@example.net,363-496-3795x1210,2024-03-25,"754 Castro Rest, North Samuelland, MP 82687","8595 Miller Glen, Rachelmouth, FM 23207",returning
CUST05804,Tyler Howard,tcook@example.com,312.245.8422,2024-08-22,"4692 Dawson Skyway, Cantuberg, CO 43474","70863 Deborah Roads Suite 587, Port Deanna, CA 62196",returning
CUST05805,Laura Austin,rosskyle@example.net,791.777.6608x4202,2024-09-09,"7039 Lin Meadows, Ricardostad, IA 50500","471 Harris Plain Suite 185, South Christopherton, PA 33569",new
CUST05806,Natasha Torres,joshua85@example.org,376.450.8979x837,2024-06-22,"881 Ellen Walk, Robertstad, AK 58603","58863 Robert Motorway, East Joshuafurt, MI 50886",returning
CUST05807,Regina Young,qcallahan@example.com,001-877-240-9602x14391,2024-02-15,"283 Matthew Unions Apt. 149, Nicholasborough, MT 71575","PSC 8954, Box 7808, APO AE 81269",returning
CUST05808,Caroline White,melvinfigueroa@example.net,(466)502-2496,2024-08-31,"3247 Aguilar Branch, Collinsfort, ID 22017","USNS Dean, FPO AP 83290",returning
CUST05809,Tristan Aguirre,dpham@example.com,290-568-7967,2024-01-04,"23339 Steve Shoals Suite 862, New Mariaberg, MA 70302","42037 Hayley Mission, Byrdshire, NJ 27600",returning
CUST05810,Jordan Forbes,dpham@example.com,001-223-849-0923x26243,2024-03-03,"USS Michael, FPO AA 43498","6545 Vanessa Hill, North Julieshire, NM 23256",returning
CUST05811,Jason Phillips,wmcmillan@example.com,(693)240-0107x8043,2024-03-04,"589 Daniel Gateway, West Samanthafurt, TN 22594","68508 Roberto Forks, New Renee, OR 19841",returning
CUST05812,Robert Martinez,julie60@example.org,396-382-0863x656,2024-07-21,"PSC 8028, Box 9577, APO AP 60474","PSC 7908, Box 3991, APO AA 25084",returning
CUST05813,Lisa Davis,julie60@example.org,710.965.6002x1064,2024-09-17,"USS Pearson, FPO AE 50640","02223 Lopez Trail Suite 766, West Matthewshire, OR 58038",new
CUST05814,Diane Zimmerman,desiree67@example.com,523.866.4068x181,2024-07-16,"USNS Harris, FPO AP 86239","192 Leslie Shores, Yeseniaport, MD 34177",returning
CUST05815,Paul Frederick,waltondaniel@example.net,764.232.9844x553,2024-01-28,"6358 Sandra Row Suite 094, Shawnburgh, ME 78125","5906 Holmes Bridge Suite 860, New Rachelbury, MD 26865",returning
CUST05816,Michael Morton,megansparks@example.net,001-522-628-3162x497,2024-08-31,"456 Michael Wells Apt. 732, Copelandfort, VT 84679","45885 Jordan Lodge, Lake Mikeville, WY 52407",returning
CUST05817,Daniel Murillo,andrewcoleman@example.net,001-751-992-6706x341,2024-08-05,"312 Ashley Trail Suite 731, Hansenchester, OR 65245","75844 Meza Fields, Reyesview, VT 35710",returning
CUST05818,Chad Oneill,brenda52@example.com,393-619-0235x182,2024-07-20,"650 Herring Camp, Port Christopher, AL 49247","USS Gilmore, FPO AE 65587",returning
CUST05819,Alison Hicks,ashleyortega@example.com,303-783-0063x8314,2024-06-25,"33152 Stephen Common Suite 958, Gregoryton, AR 82704","8195 Stephens Spur Apt. 597, Paulmouth, PW 25621",returning
CUST05820,Nancy Anderson,kcunningham@example.com,+1-542-511-3283x332,2024-06-08,"37535 Blackwell Islands, East Brett, NM 24443","0854 Vaughn Springs, Port Melaniestad, NV 66279",returning
CUST05821,Jacob Hamilton,leachwilliam@example.net,001-313-968-9183x6623,2024-04-12,"USNV Hayes, FPO AP 72460","660 Cindy Route, Bishopville, GA 06511",returning
CUST05822,Christopher Myers,zsingleton@example.net,001-279-701-8008,2024-09-25,"72299 Flores Lane, Crossport, DC 44492","8891 Preston Square, Lake Jeremyland, RI 83821",new
CUST05823,Isaiah Clark,veronicabarrett@example.net,499.833.7679x9845,2024-03-30,"7723 Wilson Lakes Suite 160, Roymouth, AZ 09409","051 George Port, Jamestown, DC 88671",returning
CUST05824,Dana Mcgee,pgreen@example.net,(560)895-9806x930,2024-08-03,"Unit 9916 Box 9497, DPO AE 99339","USNS Waller, FPO AA 95622",returning
CUST05825,Valerie Rodriguez,jerry18@example.net,340-975-6693,2024-06-08,"USNS Campbell, FPO AP 14087","9395 Bruce Parkways, Bettytown, KS 42484",returning
CUST05826,Barbara Gonzalez,sandranolan@example.org,(588)388-1547,2024-09-14,"70228 Mclean Divide, East Jackbury, HI 58050","35590 Jose Brooks, Whitneyview, FL 22602",new
CUST05827,Joseph Garrett,walkermelanie@example.net,+1-200-260-3184x0156,2024-08-19,"4516 Anderson Inlet Suite 625, Michaelmouth, MP 32601","52481 Sean Isle, Christinefort, NV 59908",returning
CUST05828,Joanna Harris,jacob65@example.net,980.700.0745x9880,2024-09-05,"73612 Timothy Crest, Savannahchester, TN 94083","07774 Murphy Course Suite 505, North Michaelfort, WI 16117",new
CUST05829,Mary Sanchez,jimwilliams@example.org,645-772-7404x35663,2024-08-14,"7940 Smith Mission Suite 432, Woodberg, VT 24667","94150 Rebecca Parkway Suite 009, East Danielchester, AK 68114",returning
CUST05830,Joshua Osborne,deannamoreno@example.org,829-984-8944,2024-06-26,"92736 Melinda Neck, Angelafort, AK 80324","624 Golden Flat Suite 397, East Lisa, PR 59263",returning
CUST05831,Amy Lloyd,marcusbryant@example.org,260.345.8575x211,2024-03-19,"299 Haley Parkways, South Kristie, NJ 03830","64818 Graham Shore Suite 871, Darrenfort, OK 38260",returning
CUST05832,Patrick Martin,jrichardson@example.net,(750)850-6823,2024-03-24,"4916 Miranda Springs Suite 283, South Jean, MD 25440","30568 Hurley Radial Suite 869, Lake Jodiview, FL 89699",returning
CUST05833,Christina Walker,carlsondebbie@example.com,4796836275,2024-08-07,"53400 Karen Skyway Suite 399, Chaseview, VA 89623","1581 Maxwell Rue Apt. 269, Ashleyburgh, PA 17480",returning
CUST05834,Timothy Lynn,rwilliams@example.net,332.703.0764,2024-06-15,"38562 Jamie Brooks Apt. 859, East Alexis, NC 45100","92227 Dudley Grove Apt. 295, West Lindsey, TX 41279",returning
CUST05835,Tammy Raymond,mortonjason@example.net,488.927.5809x56560,2024-09-25,"5743 Herring Radial Apt. 916, Loriberg, PA 06467","050 Murphy Lodge, North Wanda, OH 11276",new
CUST05836,Justin Dominguez,mortonjason@example.net,+1-292-308-0111x9644,2024-07-28,"21577 Stacy Underpass Suite 138, East Zacharyhaven, OK 29954","596 Estrada Circle, East Bonniestad, VT 73835",returning
CUST05837,Robert Carlson,robertbenjamin@example.net,524-262-7236x539,2024-04-07,"4556 Johnston Mount, Ramosport, WA 62931","70084 Brandy Ports Suite 411, East Michelleshire, ND 71528",returning
CUST05838,Catherine Brown,banksbrittney@example.com,(618)677-7421x2604,2024-05-05,"33005 James Via, North Jenniferside, MI 65866","51604 Linda Forks, Jameston, MS 45977",returning
CUST05839,John Medina,patriciaburns@example.org,3668156587,2024-07-06,"50230 Horton Skyway Suite 930, South Michaelton, DC 35011","13176 Hernandez Port, Lake Patriciamouth, MD 14288",returning
CUST05840,Kyle Butler,mcdonaldbrian@example.com,001-774-916-4182x64842,2024-04-08,"702 Rivera Highway, Pittmanton, FL 71514","09469 Jamie Islands Apt. 105, Michaelside, NY 40992",returning
CUST05841,Christine Martin,mcdonaldbrian@example.com,9814576407,2024-08-12,"7319 Lopez Springs Suite 600, Alyssafort, WI 82679","894 Justin Freeway, Danielmouth, HI 44626",returning
CUST05842,Debra Hughes,catherinewalsh@example.org,+1-859-750-1129x56295,2024-02-12,"38864 Pittman Tunnel, South Jeffburgh, RI 59924","308 Ruiz Land, Lake Christinetown, PW 14066",returning
CUST05843,Cynthia Young,carolyn11@example.org,(325)225-4164,2024-04-07,"6638 Turner Gardens, West Jeffrey, RI 77741","PSC 6599, Box 4381, APO AP 71181",returning
CUST05844,Chad Lewis,robertcruz@example.org,+1-510-732-3121x487,2024-09-21,"7942 Gary Square, Lake Carol, NH 22958","74589 Alvarez Glens Suite 539, Lake Brett, TN 58427",new
CUST05845,Kristen Russell,thomas86@example.net,322.834.3696,2024-04-03,"Unit 7366 Box 0810, DPO AP 08864","3143 Logan Gateway Apt. 449, South Lisastad, DE 08132",returning
CUST05846,Joseph Werner,johnsondarius@example.net,001-427-476-5393x4049,2024-02-18,"3339 Torres Road, South Stephanie, TX 37400","USNV Allen, FPO AP 38696",returning
CUST05847,Alex Kaiser,nicholaswhite@example.org,+1-518-326-6714x3791,2024-06-26,"USCGC Leon, FPO AP 56368","6082 David Burg Apt. 563, West Debraton, NC 98628",returning
CUST05848,John Wilson,reynoldsalexis@example.org,712.399.3209,2024-04-19,"4687 Ingram Point, South Elizabeth, AS 48552","1976 Schneider Crossroad Apt. 298, Port Sarahfort, MO 75756",returning
CUST05849,Bruce Armstrong,donnahickman@example.org,(453)648-0263x05220,2024-03-04,"9693 Vazquez Drive Suite 717, Moralesborough, CT 27585","604 Paige Pike Suite 501, Maryfort, IL 01398",returning
CUST05850,Richard Stephens,tylerlopez@example.net,+1-558-539-5880x469,2024-06-05,"0254 Anderson Keys, Antoniohaven, FM 59375","9650 Hayes Valley Suite 307, Watsonstad, CT 45196",returning
CUST05851,Andrew Johnson,wbrown@example.org,(583)536-5050x0548,2024-09-06,"41246 Tami Estates, East Savannahhaven, LA 66697","998 Rachel Greens, East Caitlinton, VA 06360",new
