transaction_id,customer_id,product_id,order_date,order_time,amount,quantity,payment_method,shipping_address,billing_address,acquisition_channel,is_fraud,chargeback_date,device_type,ip_address,is_weekend,is_high_value,signup_date,days_since_signup,is_new_customer,shipping_billing_mismatch,fraud_prediction
TXN008654,CUST06526,PROD0172,2024-11-30,13:27:00,273.73,1,Credit Card,"91796 Sergio Hill, Lake Robertview, KS 38764","24272 Ashley Port Suite 319, Anthonyside, OH 83790",Organic,False,,Desktop,210.132.17.84,1,0,2024-02-27,277,0,1,1
TXN008655,CUST01787,PROD0384,2024-11-30,07:03:00,445.16,1,Credit Card,"6665 Megan Lakes, Beardview, MD 44551","49636 Mcguire Brooks Apt. 903, North Andreatown, FM 79641",Organic,False,,Mobile,180.89.90.121,1,0,2024-08-30,92,0,1,1
TXN008656,CUST07622,PROD0316,2024-11-30,18:57:00,138.57,3,Apple Pay,"8810 Michael Fork Apt. 465, West Elizabethburgh, OR 27224","358 Davidson Haven, Porterfort, NY 32261",Organic,False,,Desktop,69.181.51.55,1,0,2024-07-10,143,0,1,1
TXN008657,CUST05762,PROD0427,2024-11-30,17:47:00,188.44,2,Debit Card,"2195 Tricia Divide Apt. 550, Jonesport, IA 31170","803 Hayes Squares, Butlerfurt, IL 49616",Organic,True,2025-01-25,Mobile,2.135.185.136,1,0,2024-01-14,321,0,1,1
TXN008658,CUST04792,PROD0199,2024-11-30,10:35:00,1002.45,3,Credit Card,"62929 Danielle Plains Suite 045, New Michaelburgh, KY 66466","403 Davis Lakes Apt. 010, South Jonathanshire, AK 14006",Social,False,,Mobile,67.48.230.53,1,1,2024-07-26,127,0,1,1
TXN008659,CUST02885,PROD0403,2024-11-30,16:52:00,461.55,1,Credit Card,"28284 Hicks Alley, South Nicoleborough, GU 21016","USNV Wells, FPO AA 93592",Email,False,,Desktop,188.12.12.135,1,0,2024-02-19,285,0,1,1
TXN008660,CUST00582,PROD0213,2024-11-30,15:23:00,564.08,2,Apple Pay,"8679 Mcdowell Lane Suite 848, South Alexanderbury, MO 14463","10108 Schneider Hill Suite 125, South Benjamin, LA 03295",Email,False,,Tablet,104.237.148.42,1,1,2024-02-11,293,0,1,1
TXN008661,CUST01887,PROD0341,2024-11-30,14:28:00,189.27,3,Debit Card,"832 Michael Islands, Thompsonmouth, AS 56703","730 Holmes Loop, Lake Crystal, AS 01671",Organic,False,,Desktop,27.166.175.24,1,0,2024-03-22,253,0,1,1
TXN008662,CUST07000,PROD0182,2024-11-30,11:43:00,439.05,3,Credit Card,,"90917 Russell Green Apt. 447, Royburgh, SC 15561",Paid Search,False,,Mobile,197.254.153.15,1,0,2024-05-21,193,0,1,1
TXN008663,CUST01675,PROD0326,2024-11-30,20:10:00,1026.3,3,Credit Card,"17559 Robertson Ports Apt. 157, New Rebeccachester, ME 50566","6680 Angela Road, Robertport, AS 48538",Paid Search,False,,Tablet,173.223.167.197,1,1,2024-09-14,77,0,1,1
TXN008664,CUST06706,PROD0170,2024-11-30,17:01:00,243.72,1,Debit Card,"3154 Clark Vista, West Richardville, NC 86511","0316 Stacy Dale Apt. 228, New Christinahaven, TN 30331",Social,False,,Mobile,48.206.250.204,1,0,2024-01-11,324,0,1,1
TXN008665,CUST08320,PROD0311,2024-11-30,14:15:00,93.29,1,Credit Card,"42750 Lewis Branch Suite 964, Trujillostad, HI 28041","696 Combs Stravenue Apt. 983, Walshhaven, IN 75537",Organic,False,,Mobile,103.224.86.79,1,0,2024-07-19,134,0,1,1
TXN008666,CUST00294,PROD0080,2024-11-30,13:53:00,76.02,2,Apple Pay,"277 Wilson Valleys, Port Marymouth, IA 41403","00730 Smith Shores Suite 560, Michelleland, DC 13080",Organic,False,,Tablet,32.1.172.103,1,0,2024-03-16,259,0,1,1
TXN008667,CUST09992,PROD0116,2024-11-30,12:49:00,441.89,1,Debit Card,"42944 Blevins Mission, Janemouth, IN 20570","Unit 3000 Box 8797, DPO AP 49254",Social,False,,Tablet,111.252.95.175,1,0,2024-07-14,139,0,1,1
TXN008668,CUST09535,PROD0209,2024-11-30,11:54:00,497.8,2,Debit Card,"702 Russell Field, East Danielle, MT 27008","00493 Grant Spur, Cynthiafurt, NH 17366",Email,False,,Tablet,163.79.135.106,1,0,2024-02-13,291,0,1,1
TXN008669,CUST04592,PROD0283,2024-11-30,16:24:00,145.36,1,Credit Card,"97091 Garcia Dam Apt. 510, South Rachaelhaven, AK 10848","076 Taylor Port, New Wesley, MD 09571",Email,False,,Tablet,148.167.39.126,1,0,2024-08-22,100,0,1,1
TXN008670,CUST05728,PROD0009,2024-11-30,14:08:00,115.5,1,Debit Card,"7940 Michelle Row Apt. 403, Thompsonstad, PR 18369","PSC 2837, Box 9867, APO AE 53300",Paid Search,False,,Mobile,144.180.131.194,1,0,2024-05-23,191,0,1,1
TXN008671,CUST01683,PROD0289,2024-11-30,14:05:00,584.49,3,Credit Card,"56121 Benson Expressway, Mikaylafort, TN 08498","641 Denise Street Apt. 970, Mcgeeton, ME 80667",Paid Search,False,,Mobile,91.33.0.254,1,1,2024-05-26,188,0,1,1
TXN008672,CUST07223,PROD0411,2024-11-30,12:37:00,286.66,2,Credit Card,"PSC 9987, Box 6678, APO AP 95038","864 Malone Corner, Port Michaelland, NM 80011",Organic,False,,Tablet,220.143.10.242,1,0,2024-03-02,273,0,1,1
TXN008673,CUST00460,PROD0486,2024-11-30,15:56:00,149.68,1,Debit Card,"80926 Patrick Curve, North Robertstad, MH 42267","0586 Hanson Port Suite 383, Port Christinemouth, FL 26889",Organic,False,,Tablet,135.98.4.61,1,0,2024-01-25,310,0,1,1
TXN008674,CUST08206,PROD0086,2024-11-30,17:41:00,50.17,1,PayPal,"406 Sandoval Road Suite 022, Stevensborough, NV 71447","4890 Susan Path Apt. 985, Mikeside, AZ 33917",Paid Search,False,,Mobile,186.15.166.139,1,0,2024-09-16,75,0,1,1
TXN008675,CUST01264,PROD0443,2024-11-30,13:12:00,1200.6,3,Credit Card,"1804 Nguyen Course, New Michelle, PA 74611","96172 Hunt Plains, Lake Elaine, KS 90626",Email,False,,Tablet,108.196.205.233,1,1,2024-08-16,106,0,1,1
TXN008676,CUST03234,PROD0157,2024-11-30,13:59:00,310.2,1,PayPal,"68583 Laura Mission, Carriestad, AZ 82976","9589 Gregory Groves Apt. 238, Yeseniabury, PW 53927",Organic,False,,Desktop,190.73.111.190,1,0,2024-03-13,262,0,1,1
TXN008677,CUST05216,PROD0341,2024-11-30,18:45:00,189.27,3,Debit Card,"2032 Gina Forest, Port Diane, IL 73521","7856 Michael Green, New Ronaldburgh, LA 72379",Organic,False,,Desktop,188.58.54.123,1,0,2024-01-21,314,0,1,1
TXN008678,CUST01711,PROD0178,2024-11-30,13:42:00,286.55,1,PayPal,"5663 Hardy Fork, New Angela, CA 06443","9587 Patrick Parkways Suite 609, Curtisside, VA 46893",Email,False,,Mobile,88.31.146.126,1,0,2024-08-17,105,0,1,1
TXN008679,CUST08667,PROD0427,2024-11-30,14:52:00,282.66,3,Credit Card,"6987 Castro Shoals, West Ariel, AS 37817","244 Rogers Skyway, Port Kathyside, FM 09473",Social,False,,Desktop,38.231.0.213,1,0,2024-07-01,152,0,1,1
TXN008680,CUST03947,PROD0103,2024-11-30,14:33:00,110.46,2,Debit Card,"609 Jessica Circle, Brittanytown, SC 23147","53840 Tammy Junction, Erinberg, MO 54314",Social,False,,Desktop,149.123.213.43,1,0,2024-05-03,211,0,1,1
TXN008681,CUST08228,PROD0304,2024-11-30,16:24:00,250.08,2,Apple Pay,"4732 Williams Via Suite 096, Carterview, SC 92180","1286 Moses Parks Suite 504, Port Yvonne, CA 86191",Paid Search,False,,Tablet,88.204.69.137,1,0,2024-04-21,223,0,1,1
TXN008682,CUST08611,PROD0070,2024-11-30,13:06:00,104.37,3,Debit Card,"751 Bonilla Ranch, Monicashire, AK 80308","83630 Michael Shoal, Jamestown, NY 37676",Email,False,,Desktop,77.115.214.29,1,0,2024-07-30,123,0,1,1
TXN008683,CUST00543,PROD0344,2024-11-30,06:57:00,321.35,1,Debit Card,"7905 Kyle Crossroad, New Michael, CO 96893","1489 Blair Points, Lake Ashley, ME 10124",Social,False,,Mobile,30.34.193.248,1,0,2024-06-10,173,0,1,1
TXN008684,CUST03133,PROD0454,2024-11-30,14:25:00,533.58,2,PayPal,"Unit 3237 Box 2732, DPO AP 73095","61958 Brown Drive, Travisfurt, AR 77650",Organic,False,,Mobile,76.55.205.237,1,1,2024-04-04,240,0,1,1
TXN008685,CUST04893,PROD0164,2024-11-30,10:27:00,98.96,2,PayPal,"66380 Park Lights, Port Sarah, NC 63764","36947 Holmes Glens, South Colton, CT 91588",Social,False,,Desktop,112.145.78.218,1,0,2024-03-03,272,0,1,1
TXN008686,CUST08677,PROD0220,2024-11-30,13:58:00,329.24,2,PayPal,"96953 Jennifer Crossing Suite 342, Port Barbara, MH 35148","951 Park Village, New Lorettaton, CT 31757",Social,False,,Desktop,141.26.186.51,1,0,2024-07-27,126,0,1,1
TXN008687,CUST08353,PROD0240,2024-12-01,13:00:00,948.64,2,PayPal,"USCGC Robertson, FPO AA 50198","PSC 8122, Box 5960, APO AA 06194",Social,False,,Mobile,68.111.247.17,1,1,2024-08-15,108,0,1,1
TXN008688,CUST03569,PROD0214,2024-12-01,09:33:00,652.98,2,Apple Pay,"51773 Jackson Mission, Monicaberg, MD 10729","072 Jacqueline Cliff Suite 656, Watkinschester, AL 79452",Email,False,,Tablet,204.138.248.143,1,1,2024-01-03,333,0,1,1
TXN008689,CUST02882,PROD0130,2024-12-01,19:18:00,206.28,2,Debit Card,"8866 Jimenez Pike Apt. 722, Port Danielleton, AZ 96761","48219 Costa Ford Suite 815, East Ann, DE 25826",Email,False,,Mobile,144.143.138.56,1,0,2024-05-09,206,0,1,1
TXN008690,CUST08791,PROD0119,2024-12-01,13:59:00,197.45,1,Credit Card,"25783 Walters Trail, South Mary, IL 33209","732 Miller Street, Port Preston, MA 97818",Paid Search,False,,Mobile,193.210.11.115,1,0,2024-08-21,102,0,1,1
TXN008691,CUST01791,PROD0391,2024-12-01,14:03:00,478.75,1,Debit Card,"2519 Thompson Center, North Robert, PA 48322","1163 Craig Mountain Apt. 308, Hicksbury, RI 63790",Paid Search,False,,Desktop,85.29.167.242,1,0,2024-07-24,130,0,1,1
TXN008692,CUST01204,PROD0255,2024-12-01,23:27:00,59.06,2,Credit Card,"25888 Townsend Tunnel, West Katherinechester, HI 64231","3841 Sharon Square, Matthewsville, WY 29907",Email,False,,Tablet,128.227.243.46,1,0,2024-07-23,131,0,1,1
TXN008693,CUST09130,PROD0381,2024-12-01,12:34:00,232.32,1,Credit Card,"Unit 8327 Box 6876, DPO AP 08686","PSC 5411, Box 7750, APO AP 99434",Social,False,,Tablet,160.179.181.212,1,0,2024-07-31,123,0,1,1
TXN008694,CUST09569,PROD0168,2024-12-01,16:15:00,200.84,1,Credit Card,,"34258 Marks Station Suite 636, Brandonberg, AK 81608",Social,False,,Tablet,106.226.117.67,1,0,2024-05-18,197,0,1,1
TXN008695,CUST01254,PROD0303,2024-12-01,08:50:00,874.94,2,Credit Card,"41018 Deanna Turnpike, Perezview, NJ 61204","4620 Scott Heights, Thomasshire, RI 10485",Paid Search,False,,Desktop,58.164.219.121,1,1,2024-05-13,202,0,1,1
TXN008696,CUST09487,PROD0303,2024-12-01,21:43:00,874.94,2,Credit Card,"23846 Brian Knoll Apt. 020, Christianbury, IA 52922","6912 Clinton Mountains, Hoffmanhaven, VT 07416",Social,False,,Mobile,145.145.80.46,1,1,2024-01-03,333,0,1,1
TXN008697,CUST08628,PROD0455,2024-12-01,16:55:00,385.4,2,PayPal,"196 Walker Ranch Suite 529, Patelville, WA 88974","506 Rhonda Stream Apt. 450, Johnsonport, NE 73802",Social,False,,Tablet,74.194.175.36,1,0,2024-03-08,268,0,1,1
TXN008698,CUST02387,PROD0006,2024-12-01,13:00:00,646.68,3,Debit Card,"299 Miller Corners Apt. 710, North Samanthamouth, MS 83773","9154 Mark Circles, Wilsonport, PA 58448",Paid Search,False,,Tablet,160.131.202.167,1,1,2024-04-08,237,0,1,1
TXN008699,CUST01533,PROD0114,2024-12-01,16:32:00,377.24,1,Apple Pay,"7827 Mark Spur, West Paulfurt, IL 28814","39348 Brian Gardens, West Danielle, IL 75751",Email,False,,Desktop,47.50.187.155,1,0,2024-05-03,212,0,1,1
TXN008700,CUST06125,PROD0351,2024-12-01,20:12:00,311.67,1,PayPal,"10186 Hunter Spur Suite 821, Port Shelley, CA 34885","05628 Stephen Knolls Apt. 210, South Mary, CT 97296",Email,False,,Mobile,159.235.9.129,1,0,2024-09-09,83,0,1,1
TXN008701,CUST08476,PROD0099,2024-12-01,15:21:00,418.77,3,Apple Pay,"1118 Morris Valleys, South Douglas, MP 70673","5742 Steven Bypass Suite 663, West Aprilland, GU 61377",Email,False,,Desktop,221.254.46.67,1,0,2024-02-04,301,0,1,1
TXN008702,CUST09838,PROD0066,2024-12-01,14:27:00,131.84,1,PayPal,"USS Smith, FPO AA 10769","PSC 6162, Box 8178, APO AA 53681",Email,False,,Tablet,26.77.159.146,1,0,2024-06-07,177,0,1,1
TXN008703,CUST01620,PROD0397,2024-12-01,18:05:00,190.1,1,Debit Card,"656 Smith Shores Apt. 762, Laurenmouth, CO 31661","9318 Emily Greens, Maryfurt, TX 38171",Social,False,,Tablet,57.32.95.8,1,0,2024-04-21,224,0,1,1
TXN008704,CUST07656,PROD0440,2024-12-01,11:27:00,975.21,3,Apple Pay,"692 Wendy Springs Suite 958, East Kathleen, VT 36128","1285 Scott Inlet, North Ryan, MS 24603",Organic,False,,Desktop,182.164.247.34,1,1,2024-08-08,115,0,1,1
TXN008705,CUST07856,PROD0488,2024-12-01,19:58:00,54.94,1,Credit Card,"PSC 4345, Box 2459, APO AP 07066","45840 Hughes Road, Robinsonmouth, NJ 41062",Paid Search,False,,Mobile,91.100.82.186,1,0,2024-07-26,128,0,1,1
TXN008706,CUST01180,PROD0187,2024-12-01,09:31:00,1263.66,3,Apple Pay,"Unit 4847 Box 2581, DPO AP 72870","951 Goodman Bridge Suite 204, Clarktown, FM 69145",Paid Search,False,,Tablet,165.25.113.218,1,1,2024-05-30,185,0,1,1
TXN008707,CUST02763,PROD0450,2024-12-01,13:16:00,335.1,2,Credit Card,"1468 Karen Fords Suite 042, Heatherburgh, SC 35600","77860 Amanda Overpass Suite 542, Lake Tony, AS 58202",Social,True,2025-01-26,Desktop,48.171.239.235,1,0,2024-07-13,141,0,1,1
TXN008708,CUST03243,PROD0367,2024-12-01,03:49:00,51.84,3,Debit Card,"608 Melissa Trail Suite 487, Lake Jackton, DE 64874","233 Sherman Mission, East Kevinland, VI 81829",Email,False,,Desktop,37.50.225.198,1,0,2024-07-19,135,0,1,1
TXN008709,CUST06426,PROD0185,2024-12-01,19:44:00,359.61,3,Apple Pay,"04109 Leblanc Creek, Sethtown, OH 95979","470 Young Fords, West Courtneyhaven, IA 41668",Paid Search,False,,Desktop,86.157.147.66,1,0,2024-07-27,127,0,1,1
TXN008710,CUST00191,PROD0480,2024-12-01,19:24:00,984.76,2,Apple Pay,"PSC 9743, Box 2512, APO AE 44037","6134 Harris Turnpike Apt. 549, Jessicaville, HI 66461",Paid Search,False,,Tablet,38.119.193.237,1,1,2024-05-28,187,0,1,1
TXN008711,CUST01057,PROD0308,2024-12-01,13:47:00,65.08,2,Apple Pay,"5278 Kim Tunnel Apt. 602, West Ruben, AK 89093","931 Nancy Walk Suite 719, Wrightborough, VT 72353",Organic,False,,Desktop,123.101.216.245,1,0,2024-09-20,72,0,1,1
TXN008712,CUST07100,PROD0294,2024-12-01,10:49:00,758.13,3,Debit Card,"Unit 1622 Box 3330, DPO AA 00992","25937 Wyatt Heights, Mcintoshton, NM 70605",Paid Search,True,2025-01-08,Desktop,171.94.43.28,1,1,2024-05-11,204,0,1,1
TXN008713,CUST03674,PROD0406,2024-12-01,13:44:00,109.92,2,Debit Card,"47160 Richardson Field, East Carriechester, DE 66043","4687 Michelle Mountain, Kathrynfort, MN 89057",Social,False,,Desktop,134.109.48.0,1,0,2024-05-02,213,0,1,1
TXN008714,CUST08144,PROD0392,2024-12-01,17:42:00,211.3,1,Apple Pay,"03989 Sandra Rapid, Bookerport, MO 37375","920 Elizabeth Camp Suite 032, Solisland, FM 39185",Email,False,,Desktop,211.174.18.150,1,0,2024-04-17,228,0,1,1
TXN008715,CUST09608,PROD0267,2024-12-01,12:16:00,336.8,2,Apple Pay,"44422 Michael Brook, Janettown, MN 95817","Unit 5081 Box 6947, DPO AA 09285",Email,False,,Desktop,45.151.197.218,1,0,2024-07-15,139,0,1,1
TXN008716,CUST08088,PROD0060,2024-12-01,14:06:00,344.94,3,Apple Pay,"12420 Margaret Circle Suite 504, Fordland, TX 00954","9326 Amy Mill, North Theresa, CT 93818",Email,True,2025-01-22,Tablet,44.107.6.111,1,0,2024-05-08,207,0,1,1
TXN008717,CUST08541,PROD0296,2024-12-01,14:28:00,438.35,1,Debit Card,"77882 Murray Ways, Hernandezside, MD 92227","44487 Davidson River Apt. 769, Dianetown, OH 20384",Paid Search,False,,Tablet,177.239.124.17,1,0,2024-03-07,269,0,1,1
TXN008718,CUST05684,PROD0313,2024-12-01,16:31:00,240.39,3,Apple Pay,"846 Christina Radial, Walkerchester, LA 33521","4194 Pham Key Apt. 448, South Danielfort, CA 01929",Organic,False,,Mobile,129.220.175.212,1,0,2024-03-13,263,0,1,1
TXN008719,CUST07777,PROD0216,2024-12-01,10:37:00,480.12,3,Credit Card,"2204 Thomas Unions, New Dawn, MS 66249","8834 Steven Creek, West Melindafort, TX 91624",Email,False,,Tablet,70.56.1.97,1,0,2024-08-25,98,0,1,1
TXN008720,CUST03700,PROD0122,2024-12-01,07:20:00,119.23,1,PayPal,"USNV Lin, FPO AP 37207","58846 Audrey Walks, New Johnstad, NC 50765",Social,False,,Tablet,190.94.134.180,1,0,2024-07-31,123,0,1,1
TXN008721,CUST09685,PROD0384,2024-12-01,12:42:00,1335.48,3,Credit Card,"5316 Cory Centers Suite 467, New Rachaelstad, PA 03061","PSC 5931, Box 5749, APO AA 13269",Social,True,2025-01-01,Mobile,81.31.137.81,1,1,2024-08-02,121,0,1,1
TXN008722,CUST03026,PROD0016,2024-12-01,17:30:00,1166.4,3,Debit Card,"1505 Tyler Grove Apt. 079, East Michaelport, TN 24290","801 Logan Tunnel, Martinton, AZ 89911",Email,False,,Mobile,138.37.51.27,1,1,2024-05-10,205,0,1,1
TXN008723,CUST07323,PROD0381,2024-12-01,09:00:00,232.32,1,PayPal,"307 Moore Motorway, East Mollyhaven, GU 27518","58697 Norton Junctions Apt. 931, North Shirleyside, MS 71633",Organic,False,,Tablet,55.200.110.173,1,0,2024-08-20,103,0,1,1
TXN008724,CUST02050,PROD0285,2024-12-01,17:39:00,412.07,1,Credit Card,"9188 Kelly Mews, Kellyside, AZ 06254","Unit 6586 Box 1584, DPO AE 45267",Paid Search,False,,Desktop,39.245.73.100,1,0,2024-06-12,172,0,1,1
TXN008725,CUST01216,PROD0387,2024-12-01,14:02:00,1431.78,3,Debit Card,"9991 Paul Shore Apt. 931, East Jenniferchester, MH 47101","00678 Moore Mount, West Tammyshire, CO 84174",Email,False,,Desktop,65.203.9.32,1,1,2024-03-11,265,0,1,1
TXN008726,CUST01267,PROD0422,2024-12-01,18:51:00,135.96,3,Debit Card,"405 Tammy Cliff Suite 585, East William, SC 61983","74703 Jason Lock Apt. 860, South Courtney, NH 15779",Email,False,,Mobile,85.252.122.255,1,0,2024-01-02,334,0,1,1
TXN008727,CUST09775,PROD0238,2024-12-01,13:00:00,495.12,1,Apple Pay,"972 Gutierrez Mews, Colemanbury, PW 59458","62692 Contreras Grove, South Veronica, FL 02615",Social,False,,Desktop,122.1.236.36,1,0,2024-07-30,124,0,1,1
TXN008728,CUST01169,PROD0043,2024-12-01,16:19:00,477.21,1,Debit Card,"925 Melanie Courts, Dawnbury, NJ 28445","24983 Kim Hills Suite 146, Lindseyfurt, OR 96443",Organic,False,,Mobile,109.136.175.50,1,0,2024-03-26,250,0,1,1
TXN008729,CUST05073,PROD0183,2024-12-01,20:18:00,400.83,3,Credit Card,"USS Davis, FPO AP 88975","7623 Marshall Mill, Lake Mary, MA 72703",Social,False,,Mobile,154.214.147.46,1,0,2024-02-22,283,0,1,1
TXN008730,CUST06987,PROD0379,2024-12-01,14:32:00,320.21,1,Apple Pay,"8399 Fox Overpass, Emilystad, ID 21781","0623 Williams Views, Thomasside, MP 56709",Social,False,,Tablet,73.50.225.14,1,0,2024-02-12,293,0,1,1
TXN008731,CUST04447,PROD0437,2024-12-01,18:58:00,96.8,1,Debit Card,"PSC 4908, Box 3253, APO AP 24597","419 Smith Port, North Rickfort, CT 71627",Paid Search,False,,Desktop,80.145.52.74,1,0,2024-04-10,235,0,1,1
TXN008732,CUST09942,PROD0406,2024-12-01,07:51:00,54.96,1,Debit Card,"97008 Roberts Hills, New Susanfort, IA 81628","407 Davis Summit, Lake Donald, NM 85314",Paid Search,False,,Tablet,138.195.97.239,1,0,2024-07-27,127,0,1,1
TXN008733,CUST04912,PROD0212,2024-12-01,14:20:00,103.9,2,Debit Card,"8884 Jeremy Coves Apt. 920, Whitneybury, RI 93791","9182 Nicole Cliff, South Kenneth, AK 99911",Paid Search,False,,Tablet,167.155.117.211,1,0,2024-09-07,85,0,1,1
TXN008734,CUST09973,PROD0442,2024-12-01,15:17:00,676.44,3,Apple Pay,,"PSC 4655, Box 8162, APO AP 68930",Organic,False,,Mobile,42.173.53.51,1,1,2024-07-08,146,0,1,1
TXN008735,CUST02395,PROD0195,2024-12-01,18:27:00,600.26,2,Credit Card,"8316 Berry Union Apt. 230, Morganchester, MA 66958","004 Gerald Creek, Lake Alexandria, KY 73687",Organic,True,2025-01-06,Tablet,104.1.195.84,1,1,2024-09-27,65,0,1,1
TXN008736,CUST04753,PROD0127,2024-12-01,07:11:00,28.75,1,Debit Card,"952 Russell Glens, Haletown, MA 46929","2094 Terry Ridges, New Michellehaven, OR 13828",Paid Search,False,,Tablet,193.206.14.203,1,0,2024-09-27,65,0,1,1
TXN008737,CUST02225,PROD0037,2024-12-01,06:57:00,386.61,1,Apple Pay,"642 Moss Vista Apt. 653, South Brandon, ME 37853","PSC 9491, Box 9996, APO AP 39175",Paid Search,False,,Desktop,94.197.77.216,1,0,2024-05-11,204,0,1,1
TXN008738,CUST09056,PROD0020,2024-12-01,10:25:00,308.47,1,Apple Pay,,"620 Jacobs Manors, West Mary, MA 34067",Paid Search,False,,Mobile,148.70.18.254,1,0,2024-05-30,185,0,1,1
TXN008739,CUST05544,PROD0045,2024-12-01,16:48:00,930.52,2,Apple Pay,"0258 Ryan Views, Port Laura, AS 07543","05743 Judy Fork, Rodriguezfurt, WA 89075",Social,True,2025-01-01,Mobile,137.124.199.207,1,1,2024-03-15,261,0,1,1
TXN008740,CUST03225,PROD0476,2024-12-01,14:47:00,62.82,2,Debit Card,"938 Mendez Trafficway Apt. 701, Lake Michelle, MH 13385","92228 Cordova Courts, South Juan, VT 25802",Organic,False,,Tablet,142.209.32.80,1,0,2024-09-09,83,0,1,1
TXN008741,CUST01814,PROD0484,2024-12-01,12:00:00,876.64,2,PayPal,"4067 Fisher Mission Suite 772, North Williamtown, OK 86032","45085 Hanson Club Apt. 486, Castroton, UT 08136",Email,True,,Desktop,189.122.44.229,1,1,2024-05-18,197,0,1,1
TXN008742,CUST02377,PROD0313,2024-12-01,10:41:00,240.39,3,Debit Card,"1547 Ward Coves Suite 649, Kyleview, MD 69683","16379 Jorge Crescent Apt. 784, North Jennafurt, NH 85939",Email,False,,Desktop,48.18.164.118,1,0,2024-09-21,71,0,1,1
TXN008743,CUST03110,PROD0171,2024-12-01,11:26:00,758.4,2,Debit Card,"842 Miller Parkway Suite 752, Patrickview, UT 54173","057 Paul Circles Apt. 910, Kimberlymouth, MS 82468",Email,False,,Mobile,65.254.141.61,1,1,2024-07-28,126,0,1,1
TXN008744,CUST08417,PROD0033,2024-12-01,14:45:00,302.24,1,Debit Card,"53698 Dana Route Apt. 860, Davidfort, MS 88113","PSC 3959, Box 6894, APO AE 92519",Social,False,,Tablet,18.80.241.134,1,0,2024-02-15,290,0,1,1
TXN008745,CUST09140,PROD0358,2024-12-01,04:29:00,1004.28,3,Apple Pay,"USNS Cook, FPO AE 21282","06655 Stewart Neck Suite 542, New Michelleton, MD 06648",Paid Search,False,,Mobile,64.123.118.180,1,1,2024-02-01,304,0,1,1
TXN008746,CUST04535,PROD0035,2024-12-01,05:02:00,863.56,2,PayPal,"9066 Burton Turnpike Apt. 555, New Jameshaven, AK 78073","8611 Brittany Light, South Kevin, NE 56498",Email,False,,Mobile,170.115.51.145,1,1,2024-05-22,193,0,1,1
TXN008747,CUST02260,PROD0420,2024-12-01,07:40:00,192.18,2,PayPal,"55509 Adams Junction Suite 995, Lake Tracey, OR 70362","928 Bennett Oval Apt. 413, South Nicole, VT 72926",Social,False,,Mobile,35.24.105.170,1,0,2024-05-22,193,0,1,1
TXN008748,CUST05198,PROD0122,2024-12-01,17:28:00,357.69,3,Debit Card,"672 Emily Parks Apt. 109, West Adamport, DC 15442","90559 Gilmore Port, Sheltonland, AL 71402",Social,False,,Desktop,121.161.56.29,1,0,2024-04-11,234,0,1,1
TXN008749,CUST04383,PROD0494,2024-12-01,11:57:00,919.04,2,Credit Card,"1690 Hall Summit Suite 167, Nancyport, ME 90400","3974 Ashlee Pass Suite 857, Jonesfort, MT 79883",Email,False,,Desktop,50.86.133.235,1,1,2024-05-06,209,0,1,1
TXN008750,CUST00140,PROD0316,2024-12-01,14:16:00,46.19,1,Credit Card,"92124 Nicole Stream, Jamestown, UT 89333","337 Johnson Park Apt. 036, Port Joshuahaven, NM 22845",Email,False,,Mobile,168.223.37.197,1,0,2024-05-17,198,0,1,1
TXN008751,CUST01848,PROD0012,2024-12-01,15:29:00,818.25,3,Apple Pay,"5418 Emily Springs, Davidborough, SC 55298","Unit 8389 Box 2116, DPO AE 35563",Paid Search,False,,Desktop,185.187.106.129,1,1,2024-09-19,73,0,1,1
TXN008752,CUST05317,PROD0399,2024-12-01,19:09:00,1462.59,3,Credit Card,,"21499 Carson Heights Suite 187, Wallview, TX 51501",Organic,False,,Tablet,137.171.125.39,1,1,2024-09-07,85,0,1,1
